6.271635791697752538e+00,3.876753938336399585e+00,3.851141777694203405e+00,3.929058912193434061e+00,5.614917212427482873e+00,7.024053723588933096e+00,8.566262337894809065e+00,5.614917212427482873e+00,3.051711144994913028e+00,7.242354911249585747e+00,4.904493468978806447e+00,5.625005329210882365e+00,4.980659913940392869e+00,5.851340641679648513e+00,5.700954625962393330e+00,8.093993715925055454e+00,2.575110341792548496e+00,6.853518158012104955e+00,4.319631248683126756e+00,1.003742278753632178e+01,3.752119652684553053e+00,3.232505648716461621e+00,5.595791592664738801e+00,6.447419611475581291e+00,1.157518564767162950e+01,1.028570314288985799e+01,3.552335197560409163e+00,5.832501125636989414e+00,5.931435520312476228e+00,3.261548126317665552e+00,1.805329614547999117e+00,6.676153379048297865e+00,6.246748488396947963e+00,9.608536577361348918e+00,7.549426659552899821e+00,6.903279329935799069e+00,1.189673264715242240e+01,9.201459126760322960e+00,9.806824748977723161e+00,4.785198643253649742e+00,2.657769247753408060e+00,5.339571586528872871e+00,3.289614882509583449e+00,1.417870952436415033e+00,3.929058912193434061e+00,1.356914879534767193e+00,1.322793730113618782e+00,2.894872457942334609e+00,2.146360682905199990e+00,1.220491619304191921e+00,4.875443854015768963e+00,7.758920967745315700e+00,5.088686240190584797e+00,1.279881647140571177e+00,5.700954625962393330e+00,5.165166388364841765e+00,7.826667508914953331e+00,6.034772898420849074e+00
1.201901113751907335e+00,1.345347242235362506e+00,1.333975164953779879e+00,1.368683165025515569e+00,1.356914879534767193e+00,4.478244909827245657e+00,4.969853871302934323e+00,1.356914879534767193e+00,9.969056603402438599e-01,7.007089615202053423e+00,1.157811698335287742e+00,1.101255311701990758e+00,9.266609185421013084e-01,1.166368895290192498e+00,1.290346516972459057e+00,3.683949334168508560e+00,0.000000000000000000e+00,4.470410044246368564e+00,0.000000000000000000e+00,1.003742278753632178e+01,1.290346516972459057e+00,6.724948297742445291e+00,1.003243159788529404e+00,4.126124903824972101e+00,6.947400690382661281e+00,1.394088369297200458e+01,1.183868451606054917e+00,5.832501125636989414e+00,9.152882363488926032e+00,6.785368659384810819e+00,3.555767358560581126e+00,4.912092818226156510e+00,5.012220358391665798e+00,9.608536577361348918e+00,5.535608178307482419e+00,5.074413124005777043e+00,9.851895165418845579e+00,7.293749749531488469e+00,5.340662868318604595e+00,4.785198643253649742e+00,1.175053523757677354e+00,3.920263733413759333e+00,1.201901113751907335e+00,1.417870952436415033e+00,1.368683165025515569e+00,1.356914879534767193e+00,1.322793730113618782e+00,1.279881647140571177e+00,9.489494567049386875e-01,1.220491619304191921e+00,7.636802870705787782e+00,7.758920967745315700e+00,5.088686240190584797e+00,1.279881647140571177e+00,1.290346516972459057e+00,1.230004215614353802e+00,3.347623479091445198e+00,4.365634409332842303e+00
1.201901113751907335e+00,1.345347242235362506e+00,1.333975164953779879e+00,1.368683165025515569e+00,1.356914879534767193e+00,4.478244909827245657e+00,4.969853871302934323e+00,1.356914879534767193e+00,9.969056603402438599e-01,3.997092658937518195e+00,1.157811698335287742e+00,1.101255311701990758e+00,9.266609185421013084e-01,1.166368895290192498e+00,1.290346516972459057e+00,3.683949334168508560e+00,0.000000000000000000e+00,4.470410044246368564e+00,0.000000000000000000e+00,1.003742278753632178e+01,1.290346516972459057e+00,3.232505648716461621e+00,1.003243159788529404e+00,4.126124903824972101e+00,0.000000000000000000e+00,3.383131224363643330e+00,1.183868451606054917e+00,5.832501125636989414e+00,4.354804721792156386e+00,3.261548126317665552e+00,0.000000000000000000e+00,4.912092818226156510e+00,5.012220358391665798e+00,9.608536577361348918e+00,5.535608178307482419e+00,1.214832092842740785e+01,1.648923647037196361e+01,7.293749749531488469e+00,5.340662868318604595e+00,4.785198643253649742e+00,1.175053523757677354e+00,3.920263733413759333e+00,1.201901113751907335e+00,1.417870952436415033e+00,1.368683165025515569e+00,1.356914879534767193e+00,1.322793730113618782e+00,1.279881647140571177e+00,9.489494567049386875e-01,1.220491619304191921e+00,3.148400779874001021e+00,7.758920967745315700e+00,5.088686240190584797e+00,1.279881647140571177e+00,1.290346516972459057e+00,1.230004215614353802e+00,3.347623479091445198e+00,4.365634409332842303e+00
1.201901113751907335e+00,3.252666606804826444e+00,3.225172161606910670e+00,3.309086224295095136e+00,1.356914879534767193e+00,8.337548924404048378e+00,4.036182718954494320e+00,3.280633860449236661e+00,9.969056603402438599e-01,5.714123141035161169e+00,1.157811698335287742e+00,3.660845460981323463e+00,9.266609185421013084e-01,3.806503159946070802e+00,3.119690512012048167e+00,4.062686498120379852e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.093255055854990054e+00,1.391880945980165407e+01,5.022257135819254259e+00,7.181683040893990899e+00,4.049700258372561201e+00,7.024116324877407003e+00,0.000000000000000000e+00,3.383131224363643330e+00,3.844937065608001525e+00,1.015807091964409459e+01,3.020890060183120784e+00,6.176899582416453427e+00,0.000000000000000000e+00,4.912092818226156510e+00,5.012220358391665798e+00,1.384407656943577081e+01,5.535608178307482419e+00,7.495512243606867742e+00,9.851895165418845579e+00,7.761414184128412330e+00,8.096907586740162088e+00,7.316605339354686599e+00,1.342922908603302723e+01,4.275446928382677036e+00,8.252052670598454043e+00,1.417870952436415033e+00,3.309086224295095136e+00,1.356914879534767193e+00,1.322793730113618782e+00,1.279881647140571177e+00,2.930943166188475946e+00,3.590975083851513538e+00,3.148400779874001021e+00,1.412779887220231601e+01,9.814438206577271728e+00,3.094389436142457761e+00,1.290346516972459057e+00,3.613112329380090415e+00,3.966033126124083097e+00,8.636732828437125420e+00
1.201901113751907335e+00,1.345347242235362506e+00,1.333975164953779879e+00,5.556687545255440952e+00,1.356914879534767193e+00,8.630239764666296054e+00,4.969853871302934323e+00,1.356914879534767193e+00,9.969056603402438599e-01,3.997092658937518195e+00,1.157811698335287742e+00,1.101255311701990758e+00,9.266609185421013084e-01,1.166368895290192498e+00,1.290346516972459057e+00,3.683949334168508560e+00,0.000000000000000000e+00,4.470410044246368564e+00,2.785727489071938567e+00,1.003742278753632178e+01,1.290346516972459057e+00,3.232505648716461621e+00,1.003243159788529404e+00,4.126124903824972101e+00,0.000000000000000000e+00,3.383131224363643330e+00,1.183868451606054917e+00,5.832501125636989414e+00,4.354804721792156386e+00,3.261548126317665552e+00,0.000000000000000000e+00,4.912092818226156510e+00,5.012220358391665798e+00,9.608536577361348918e+00,5.535608178307482419e+00,5.074413124005777043e+00,9.851895165418845579e+00,7.293749749531488469e+00,5.340662868318604595e+00,4.785198643253649742e+00,8.594673439832284600e+00,3.920263733413759333e+00,1.602063705833473506e+01,1.417870952436415033e+00,1.368683165025515569e+00,1.040000959998228325e+01,1.322793730113618782e+00,1.279881647140571177e+00,5.937093875863241443e+00,5.774750090011108838e+00,8.653828357035360241e+00,7.758920967745315700e+00,5.088686240190584797e+00,1.279881647140571177e+00,1.290346516972459057e+00,1.230004215614353802e+00,3.347623479091445198e+00,4.365634409332842303e+00
1.201901113751907335e+00,3.252666606804826444e+00,3.225172161606910670e+00,3.309086224295095136e+00,1.356914879534767193e+00,4.478244909827245657e+00,4.036182718954494320e+00,3.280633860449236661e+00,9.969056603402438599e-01,9.847741283359884079e+00,4.035309561598831252e+00,3.660845460981323463e+00,3.229682054801648050e+00,3.806503159946070802e+00,3.119690512012048167e+00,4.062686498120379852e+00,0.000000000000000000e+00,5.917263128040624487e+00,2.093255055854990054e+00,1.003742278753632178e+01,1.290346516972459057e+00,3.232505648716461621e+00,4.049700258372561201e+00,3.505163159256664329e+00,0.000000000000000000e+00,3.383131224363643330e+00,3.844937065608001525e+00,1.388549385241038081e+01,3.020890060183120784e+00,6.176899582416453427e+00,0.000000000000000000e+00,4.912092818226156510e+00,5.012220358391665798e+00,9.608536577361348918e+00,5.535608178307482419e+00,7.495512243606867742e+00,5.612765609104688025e+00,1.151882816465992576e+01,8.096907586740162088e+00,1.066018341897320454e+01,1.175053523757677354e+00,4.275446928382677036e+00,1.201901113751907335e+00,1.417870952436415033e+00,3.309086224295095136e+00,1.356914879534767193e+00,1.322793730113618782e+00,1.279881647140571177e+00,2.930943166188475946e+00,3.590975083851513538e+00,3.148400779874001021e+00,2.216785034690677847e+01,1.211468630403302882e+01,6.773924281788065827e+00,4.497231842795603285e+00,6.670029535627308270e+00,3.966033126124083097e+00,4.365634409332842303e+00
1.201901113751907335e+00,3.252666606804826444e+00,3.225172161606910670e+00,3.309086224295095136e+00,1.356914879534767193e+00,4.478244909827245657e+00,4.036182718954494320e+00,3.280633860449236661e+00,9.969056603402438599e-01,5.714123141035161169e+00,1.157811698335287742e+00,3.660845460981323463e+00,9.266609185421013084e-01,3.806503159946070802e+00,3.119690512012048167e+00,4.062686498120379852e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.093255055854990054e+00,1.003742278753632178e+01,8.194984192960042435e+00,8.855124096604725992e+00,4.049700258372561201e+00,1.001033512941518921e+01,0.000000000000000000e+00,3.383131224363643330e+00,3.844937065608001525e+00,5.832501125636989414e+00,3.020890060183120784e+00,6.176899582416453427e+00,0.000000000000000000e+00,4.912092818226156510e+00,5.012220358391665798e+00,9.608536577361348918e+00,5.535608178307482419e+00,7.495512243606867742e+00,9.851895165418845579e+00,7.761414184128412330e+00,8.096907586740162088e+00,7.316605339354686599e+00,1.175053523757677354e+00,4.275446928382677036e+00,1.201901113751907335e+00,1.417870952436415033e+00,3.309086224295095136e+00,1.356914879534767193e+00,1.322793730113618782e+00,1.279881647140571177e+00,2.930943166188475946e+00,3.590975083851513538e+00,3.148400779874001021e+00,1.029032766384635167e+01,5.088686240190584797e+00,3.094389436142457761e+00,1.290346516972459057e+00,3.613112329380090415e+00,3.966033126124083097e+00,4.365634409332842303e+00
2.777118047104851328e+00,5.015884672718250670e+00,3.225172161606910670e+00,1.313839676005251711e+01,7.878414340340746946e+00,1.188598189798990212e+01,1.354435651696674725e+01,9.283190350044334238e+00,9.969056603402438599e-01,8.724120097299696397e+00,1.157811698335287742e+00,5.700930276596960944e+00,9.266609185421013084e-01,5.930384196496622629e+00,4.810824383319506126e+00,8.671088690415441391e+00,1.809495669426654407e+00,6.673470191001133145e+00,4.028361047861348965e+00,1.183122501741621235e+01,1.290346516972459057e+00,6.724948297742445291e+00,5.958024788420828166e+00,8.593336462564998612e+00,6.947400690382661281e+00,1.394088369297200458e+01,5.396520311929148939e+00,7.610879788328650974e+00,1.256186686134010522e+01,9.700720115483598249e+00,3.555767358560581126e+00,4.912092818226156510e+00,5.012220358391665798e+00,1.131361188708988053e+01,5.535608178307482419e+00,9.395073596458193066e+00,9.851895165418845579e+00,1.177367221101216010e+01,9.510621985221382246e+00,7.316605339354686599e+00,4.564758266307277879e+00,1.185632778204570847e+01,4.201643438841694334e+00,4.768940514164493827e+00,5.102888454174983934e+00,8.764651867697423882e+00,6.257558347497976570e+00,4.823517652792571830e+00,8.115761602179434320e+00,8.222081748614037622e+00,7.636802870705787782e+00,1.416088769199552999e+01,8.760560818964812313e+00,6.225435731187120680e+00,2.981480388279917459e+00,6.437449407346615970e+00,8.201783014926309789e+00,6.099293742173916399e+00
6.113535581155320031e+00,3.252666606804826444e+00,3.225172161606910670e+00,7.497090604525020296e+00,1.356914879534767193e+00,8.630239764666296054e+00,7.904781278555438107e+00,3.280633860449236661e+00,9.969056603402438599e-01,5.714123141035161169e+00,1.157811698335287742e+00,9.239510998382705509e+00,9.266609185421013084e-01,3.806503159946070802e+00,3.119690512012048167e+00,6.689636469522570295e+00,5.360019189485978330e+00,7.527327250493586419e+00,1.350934151620238843e+01,1.003742278753632178e+01,1.290346516972459057e+00,3.232505648716461621e+00,9.233451923909921533e+00,6.447419611475581291e+00,0.000000000000000000e+00,3.383131224363643330e+00,3.844937065608001525e+00,9.355027310956451458e+00,6.126213478523802713e+00,6.176899582416453427e+00,0.000000000000000000e+00,4.912092818226156510e+00,5.012220358391665798e+00,1.472462664221169604e+01,5.535608178307482419e+00,7.495512243606867742e+00,9.851895165418845579e+00,1.038836415553060277e+01,8.096907586740162088e+00,7.316605339354686599e+00,1.175053523757677354e+00,7.070907931839914617e+00,1.201901113751907335e+00,1.417870952436415033e+00,8.888770642870630567e+00,9.971775630203815410e+00,1.322793730113618782e+00,1.279881647140571177e+00,1.478172113346580652e+01,1.432253399273409755e+01,8.701321694969395892e+00,1.029032766384635167e+01,5.088686240190584797e+00,3.094389436142457761e+00,1.290346516972459057e+00,3.613112329380090415e+00,6.353155913373123020e+00,4.365634409332842303e+00
1.201901113751907335e+00,3.252666606804826444e+00,3.225172161606910670e+00,7.497090604525020296e+00,1.356914879534767193e+00,8.630239764666296054e+00,4.036182718954494320e+00,3.280633860449236661e+00,9.969056603402438599e-01,9.847741283359884079e+00,4.035309561598831252e+00,3.660845460981323463e+00,3.229682054801648050e+00,3.806503159946070802e+00,3.119690512012048167e+00,4.062686498120379852e+00,5.360019189485978330e+00,3.056917206247217855e+00,1.350934151620238843e+01,1.003742278753632178e+01,1.290346516972459057e+00,3.232505648716461621e+00,4.049700258372561201e+00,3.505163159256664329e+00,0.000000000000000000e+00,3.383131224363643330e+00,3.844937065608001525e+00,5.832501125636989414e+00,3.020890060183120784e+00,6.176899582416453427e+00,0.000000000000000000e+00,4.912092818226156510e+00,5.012220358391665798e+00,9.608536577361348918e+00,5.535608178307482419e+00,7.495512243606867742e+00,9.851895165418845579e+00,1.151882816465992576e+01,8.096907586740162088e+00,1.066018341897320454e+01,1.175053523757677354e+00,4.275446928382677036e+00,1.201901113751907335e+00,1.417870952436415033e+00,3.309086224295095136e+00,9.971775630203815410e+00,1.322793730113618782e+00,1.279881647140571177e+00,1.478172113346580652e+01,1.432253399273409755e+01,8.701321694969395892e+00,1.029032766384635167e+01,5.088686240190584797e+00,3.094389436142457761e+00,4.497231842795603285e+00,6.670029535627308270e+00,3.966033126124083097e+00,4.365634409332842303e+00
